timestamp,AAPL,MSFT,GOOG,AMZN,NVDA,META,TSLA,JPM,BAC,GS,JNJ,PFE,LLY,XOM,CVX,PG,KO,PEP,MCD,SBUX,BA,CAT,DUK,DD,WMT
2024-02-12 05:00:00,187.15,415.26,148.73,172.34,72.248,468.9,188.13,175.79,33.62,392.64,157.85,27.66,737.26,103.17,152.08,157.11,59.7,170.61,289.44,95.47,209.33,321.63,92.65,28.6485,56.7667
2024-02-13 05:00:00,185.04,406.32,146.37,168.64,72.128,460.12,184.02,174.26,32.75,378.75,156.47,26.97,742.97,101.34,150.6,156.27,59.35,168.88,287.11,93.87,204.46,312.84,91.61,27.9665,56.38
2024-02-14 05:00:00,184.15,409.49,147.14,170.98,73.9,473.28,188.71,176.03,33.13,378.04,155.74,27.11,757.31,100.84,151.01,155.63,59.29,167.52,288.17,94.07,203.38,316.71,91.34,28.3054,56.2
2024-02-15 05:00:00,183.86,406.56,143.94,169.8,72.658,484.03,200.45,179.87,34.07,385.42,157.92,27.51,757.78,103.73,154.46,157.01,59.4,167.86,291.86,93.22,205.33,323.07,92.36,28.6402,56.43
2024-02-16 05:00:00,182.31,404.06,141.76,169.51,72.613,473.32,199.95,179.03,34.09,384.44,156.55,27.62,782.06,103.73,154.63,157.51,59.39,166.32,292.02,93.22,203.89,321.91,91.88,28.6402,56.7867
2024-02-20 05:00:00,181.56,402.79,142.2,167.08,69.452,471.75,193.76,179.73,33.96,384.52,157.86,27.59,755.66,102.75,154.0,158.51,60.7,168.65,292.65,93.46,203.37,313.74,91.94,28.4393,58.62
2024-02-21 05:00:00,182.32,402.18,143.84,168.59,67.472,468.03,194.77,180.9,33.7,388.27,158.68,27.67,745.91,104.85,155.44,160.4,61.24,168.83,293.91,95.02,201.57,317.14,92.99,28.8954,57.9
2024-02-22 05:00:00,184.37,411.65,145.32,174.58,78.538,486.13,197.41,183.07,33.61,390.47,160.45,27.55,769.64,104.76,155.43,160.56,61.15,168.25,295.92,95.78,201.5,322.09,92.13,29.2594,58.47
2024-02-23 05:00:00,182.52,410.34,145.29,174.99,78.817,484.03,191.97,183.99,33.92,391.05,161.84,27.76,769.54,103.84,154.66,161.03,61.2,169.6,297.75,95.62,200.83,323.88,92.73,29.272,58.52
2024-02-26 05:00:00,181.16,407.54,138.75,174.73,79.092,481.74,199.4,183.36,33.61,390.22,160.79,27.18,771.92,104.25,154.45,160.22,60.71,168.26,297.12,94.28,200.54,325.38,90.65,29.251,59.6
2024-02-27 05:00:00,182.63,407.48,140.1,173.54,78.701,487.05,199.73,183.45,34.28,390.81,160.98,26.89,765.0,104.03,152.16,159.3,60.34,168.16,293.76,94.13,201.4,327.63,90.85,29.1213,59.59
2024-02-28 05:00:00,181.42,407.72,137.43,173.16,77.663,484.02,202.04,184.38,34.31,393.18,161.55,27.04,757.64,104.32,152.34,160.05,60.4,167.03,295.19,93.0,207.0,329.56,90.74,29.1339,59.62
2024-02-29 05:00:00,180.75,413.64,139.78,176.76,79.112,490.13,201.88,186.06,34.52,389.05,161.38,26.56,753.68,104.52,152.01,158.94,60.02,165.34,292.28,94.9,203.72,333.96,91.83,28.9498,58.61
2024-03-01 05:00:00,179.66,415.5,138.08,178.22,82.279,502.3,202.64,185.29,34.35,388.1,162.12,26.59,782.12,105.84,152.81,158.85,59.53,164.59,290.73,93.16,200.0,336.7,90.86,29.1046,58.76
2024-03-04 05:00:00,175.1,414.92,134.2,177.58,85.237,498.19,188.14,186.68,35.15,392.25,159.84,25.89,792.28,104.36,148.88,159.56,59.81,165.37,290.94,92.46,200.54,338.65,92.42,29.1381,59.3
2024-03-05 05:00:00,170.12,402.65,133.78,174.12,85.964,490.22,180.74,188.55,35.39,390.91,159.97,26.08,777.59,105.64,149.59,159.32,59.52,162.04,292.54,91.22,201.14,333.53,92.69,28.8703,60.04
2024-03-06 05:00:00,169.12,402.09,132.56,173.51,88.7,496.09,176.54,189.53,35.42,389.57,159.34,27.19,779.77,106.77,148.33,159.57,59.55,163.0,292.93,91.65,201.0,335.63,94.07,29.4059,60.57
2024-03-07 05:00:00,169.0,409.14,135.24,176.82,92.669,512.19,178.65,187.87,35.63,388.43,158.87,26.79,780.16,107.37,149.37,160.62,59.44,163.11,291.11,90.95,203.03,340.22,94.48,29.7866,60.36
2024-03-08 05:00:00,170.73,406.22,136.29,175.35,87.528,505.95,175.34,188.22,35.6,386.99,159.52,27.22,762.14,108.38,149.88,160.35,59.52,163.05,292.55,91.06,198.49,339.19,94.94,29.8745,60.12
2024-03-11 04:00:00,172.75,404.52,138.94,171.96,85.774,483.59,177.77,188.29,35.89,386.16,161.23,28.37,734.37,109.02,152.0,161.55,60.24,164.73,294.82,92.07,192.49,334.97,95.84,30.1883,60.66
2024-03-12 04:00:00,173.23,415.28,139.62,175.39,91.913,499.75,177.54,189.84,35.96,388.18,162.74,28.01,754.95,108.32,151.89,161.93,60.5,164.54,294.31,92.4,184.24,337.24,95.01,30.1423,61.41
2024-03-13 04:00:00,171.13,415.1,140.77,176.555,90.888,495.57,169.48,191.38,36.08,392.31,161.1,28.22,757.84,109.53,153.89,162.3,61.12,165.3,282.86,91.61,182.35,341.52,95.5,30.8703,61.28
2024-03-14 04:00:00,173.0,425.22,144.34,178.75,87.944,491.83,162.5,187.97,35.69,388.61,159.21,28.13,760.73,111.47,155.7,161.5,60.5,164.78,281.73,91.66,181.15,341.92,95.05,30.8828,61.02
2024-03-15 04:00:00,172.62,416.42,142.17,174.42,87.8365,484.1,163.57,190.3,35.41,387.21,158.18,27.94,754.17,111.27,155.55,161.38,59.88,164.66,279.14,90.12,182.53,346.97,94.71,30.7238,60.68
2024-03-18 04:00:00,173.72,417.32,148.48,174.48,88.455,496.98,173.8,192.66,36.01,384.37,156.76,27.72,762.66,112.3,155.41,161.21,60.13,171.26,278.58,91.01,179.84,351.9,94.94,30.7615,60.86
2024-03-19 04:00:00,176.08,421.41,147.92,175.9,89.398,496.24,171.32,193.79,36.03,388.66,156.21,27.63,772.78,113.09,156.62,161.83,60.23,171.8,282.87,91.59,181.14,353.9,95.14,30.8452,60.87
2024-03-20 04:00:00,178.67,425.23,149.68,178.15,90.372,505.52,175.66,196.33,36.75,396.47,155.76,27.7,772.86,112.99,154.55,161.99,60.75,171.86,284.45,92.6,187.78,356.45,95.41,31.1757,61.25
2024-03-21 04:00:00,171.37,429.37,148.74,178.15,91.435,507.76,172.82,199.06,37.51,413.71,155.75,27.66,770.26,113.49,154.86,161.86,60.47,172.45,283.53,91.66,187.7,364.56,94.96,31.4059,61.45
2024-03-22 04:00:00,172.28,428.74,151.77,178.87,94.289,509.58,170.83,196.62,37.05,406.82,155.23,27.36,770.61,113.49,154.66,161.66,60.49,172.02,282.63,90.71,188.85,358.11,94.61,31.6904,60.87
2024-03-25 04:00:00,170.85,422.86,151.15,179.71,95.002,503.02,172.63,194.82,36.86,404.94,155.22,27.43,773.14,114.65,156.47,160.19,60.4,172.6,278.62,90.67,191.41,355.95,94.84,31.7741,60.57
2024-03-26 04:00:00,169.71,421.65,151.7,178.3,92.561,495.89,177.67,195.73,37.09,406.18,155.77,27.59,774.9,113.79,155.27,160.55,60.54,172.73,278.62,90.36,187.5,356.39,93.67,31.6067,60.51
2024-03-27 04:00:00,173.31,421.43,151.94,179.83,90.25,493.86,179.83,199.52,37.81,415.25,157.96,27.78,778.18,114.97,156.35,162.61,61.03,173.57,282.02,91.5,191.95,364.65,96.09,32.0084,60.72
2024-03-28 04:00:00,171.48,420.72,152.26,180.38,90.356,485.58,175.79,200.3,37.92,417.69,158.19,27.75,777.96,116.24,157.74,162.25,61.18,175.01,281.95,91.39,192.99,366.43,96.71,32.0795,60.17
2024-04-01 04:00:00,170.03,424.57,156.5,180.97,90.363,491.35,175.22,198.94,37.52,413.51,157.78,27.72,760.55,116.99,159.08,160.58,60.68,172.98,280.22,91.53,189.5,363.74,96.07,32.3013,60.0
2024-04-02 04:00:00,168.84,421.44,155.87,180.69,89.452,497.37,166.63,198.86,37.3,410.15,157.73,27.55,763.96,119.28,159.78,160.57,60.15,171.44,277.74,89.3,188.04,364.83,96.54,32.1464,59.16
2024-04-03 04:00:00,169.65,420.45,156.37,182.41,88.964,506.74,168.38,198.3,37.44,414.0,154.26,27.22,775.99,119.3,160.44,156.15,59.83,169.68,275.54,88.7,184.92,375.79,95.97,32.2678,59.43
2024-04-04 04:00:00,168.82,417.88,151.94,180.0,85.905,510.92,171.11,195.65,36.92,406.25,152.5,26.65,768.08,119.72,160.69,155.45,59.3,169.65,270.09,87.62,183.29,369.79,96.12,31.6946,59.5
2024-04-05 04:00:00,169.58,425.52,153.94,185.07,88.008,527.34,164.9,197.45,37.11,408.07,152.39,26.66,784.21,121.37,161.6,156.1,59.51,169.14,266.69,86.85,183.14,379.3,95.91,31.6025,59.85
2024-04-08 04:00:00,168.45,424.59,156.14,185.19,87.133,519.25,172.98,198.48,37.5,410.54,151.59,26.58,777.29,120.55,161.27,156.04,59.27,169.58,267.56,87.19,181.56,373.47,96.31,31.9163,59.78
2024-04-09 04:00:00,169.67,426.28,158.14,185.67,85.354,516.9,176.88,197.15,37.73,410.71,152.29,26.78,757.24,121.18,162.0,156.66,59.72,170.61,269.44,87.13,178.12,371.9,97.32,32.3347,59.79
2024-04-10 04:00:00,167.78,423.26,157.66,185.95,87.039,519.83,171.76,195.47,36.65,400.76,150.2,26.32,761.98,122.2,162.67,157.24,58.92,168.95,268.67,85.95,174.63,372.07,95.41,31.8787,60.62
2024-04-11 04:00:00,175.04,427.93,160.79,189.05,90.616,523.16,174.6,195.43,36.35,397.48,148.79,26.34,759.59,121.79,161.89,155.84,59.05,168.36,268.62,85.9,173.36,371.98,95.29,31.8996,60.09
2024-04-12 04:00:00,176.55,421.9,159.19,186.13,88.186,511.9,171.05,182.79,35.79,389.49,147.52,25.86,751.64,120.37,158.96,155.33,58.28,168.1,267.39,84.92,169.55,365.63,94.9,30.8787,60.14
2024-04-15 04:00:00,172.69,413.64,156.33,183.62,86.001,500.23,161.48,182.89,35.95,400.88,147.59,25.91,750.77,119.68,157.59,155.45,58.14,166.95,266.23,85.17,167.82,363.91,94.13,30.728,59.93
2024-04-16 04:00:00,169.38,414.58,156.0,183.32,87.415,499.76,157.11,180.8,34.68,396.86,144.45,25.69,746.74,118.69,156.28,155.95,58.06,167.5,265.43,85.42,170.55,359.88,92.87,30.364,59.84
2024-04-17 04:00:00,168.0,411.84,156.88,181.28,84.035,494.17,155.45,180.08,35.23,403.91,144.77,25.42,750.77,118.63,156.4,156.96,58.51,169.48,269.95,86.21,170.21,358.32,94.5,30.5816,59.65
2024-04-18 04:00:00,167.04,404.27,157.46,179.22,84.671,501.8,149.93,181.25,35.77,403.11,145.74,25.39,745.95,118.52,157.57,157.29,58.91,172.27,270.98,87.15,170.23,357.93,95.93,30.7657,59.26
2024-04-19 04:00:00,165.0,399.12,155.72,174.63,76.2,481.07,147.05,185.8,36.97,404.0,147.91,26.0,726.31,119.88,160.0,158.14,60.17,174.13,271.99,87.61,169.82,354.66,98.24,30.9163,59.53
2024-04-22 04:00:00,165.84,400.96,157.95,177.23,79.518,481.73,142.05,189.41,37.73,417.35,149.12,26.26,731.33,120.56,161.92,160.54,60.55,176.46,275.58,88.18,170.48,357.61,98.12,30.9247,60.14
2024-04-23 04:00:00,166.9,407.57,159.92,179.54,82.423,496.1,144.68,192.14,38.37,424.0,149.56,26.32,745.69,121.03,162.85,161.5,60.64,171.22,276.88,87.87,169.18,363.25,98.2,30.8787,59.09
2024-04-24 04:00:00,169.02,409.06,161.1,176.59,79.677,493.5,162.13,193.08,38.32,423.04,148.53,26.27,732.2,121.05,163.57,162.6,61.55,177.41,276.75,88.75,164.33,363.52,98.96,30.9456,59.87
2024-04-25 04:00:00,169.89,399.04,157.95,173.67,82.632,441.38,170.18,193.37,37.91,420.05,146.82,25.26,724.87,121.33,165.28,162.55,61.74,176.68,275.6,87.84,166.81,338.0,99.03,30.7531,60.21
2024-04-26 04:00:00,169.3,406.32,173.69,179.62,87.735,443.29,168.29,193.49,37.83,427.57,146.14,25.4,733.51,117.96,165.89,161.29,61.74,175.58,273.09,88.25,167.22,343.38,97.71,30.841,60.16
2024-04-29 04:00:00,173.5,402.25,167.9,180.96,87.757,432.62,194.05,193.28,37.55,430.81,146.82,25.64,737.2,119.64,166.33,161.66,62.04,176.14,273.55,88.33,173.49,349.8,98.73,30.9205,60.24
2024-04-30 04:00:00,170.33,389.33,164.64,175.0,86.402,430.17,183.28,191.74,37.01,426.71,144.59,25.62,781.1,118.27,161.27,163.2,61.77,175.91,273.04,88.49,167.84,334.57,98.26,30.3347,59.35
2024-05-01 04:00:00,169.3,394.94,165.57,179.0,83.041,439.19,179.99,191.86,36.95,426.95,151.18,27.18,776.75,116.03,159.63,163.4,61.93,175.15,274.43,74.44,171.46,331.07,99.78,32.7657,58.85
2024-05-02 04:00:00,173.03,397.84,168.46,184.72,85.817,441.68,180.01,191.66,36.88,432.57,149.92,27.7,755.91,116.24,160.73,163.84,61.99,175.45,273.28,74.93,178.85,335.44,99.31,32.5314,59.71
2024-05-03 04:00:00,183.38,406.66,168.99,186.21,88.789,451.96,181.19,190.51,37.25,438.18,149.27,27.81,734.97,116.0,160.25,164.46,62.17,176.15,270.32,73.11,179.79,336.75,100.26,32.4979,59.82
2024-05-06 04:00:00,181.71,413.54,169.83,188.7,92.14,465.68,184.76,192.0,37.69,443.67,148.58,28.16,766.68,116.75,162.3,164.44,62.35,175.82,269.3,72.9,178.35,342.1,100.42,32.8577,59.87
2024-05-07 04:00:00,182.4,409.34,172.98,188.76,90.554,468.24,177.81,191.75,37.84,443.8,148.72,27.77,777.77,116.17,162.67,165.76,62.62,178.02,267.5,72.5,176.71,345.0,102.26,33.1757,60.62
2024-05-08 04:00:00,182.74,410.54,171.16,188.0,90.412,472.6,174.72,195.65,37.71,446.95,148.95,28.27,775.0,116.15,162.54,165.07,62.85,177.41,268.49,73.5,180.35,344.5,102.38,32.7197,60.3
2024-05-09 04:00:00,184.57,412.32,171.58,189.5,88.747,475.42,171.97,197.5,38.28,455.56,149.85,28.18,771.55,118.44,165.45,166.04,62.88,178.06,267.95,75.68,181.25,351.78,103.02,32.9707,60.44
2024-05-10 04:00:00,183.05,414.74,170.29,187.48,89.878,476.2,168.47,198.77,38.45,454.73,149.91,28.01,760.0,117.96,165.82,166.85,63.26,179.79,275.0,76.11,178.51,354.79,102.67,32.954,60.48
2024-05-13 04:00:00,186.28,413.72,170.9,186.57,90.399,468.01,171.89,198.73,38.21,453.56,151.22,28.44,757.7,117.91,164.53,165.87,63.58,180.9,271.32,76.18,178.44,356.68,102.89,33.0,60.41
2024-05-14 04:00:00,187.43,416.56,171.93,187.07,91.356,471.85,177.55,201.51,38.49,458.47,151.38,28.38,763.98,117.67,163.61,165.76,63.1,179.87,270.66,75.63,180.76,358.18,102.31,32.7824,59.86
2024-05-15 04:00:00,189.72,423.08,173.88,185.99,94.63,481.54,173.99,202.11,38.91,466.09,152.67,28.82,787.02,118.58,163.05,166.51,63.13,179.46,273.87,75.7,176.99,360.04,103.35,32.728,59.83
2024-05-16 04:00:00,189.84,420.99,175.43,183.63,94.359,473.23,174.84,202.47,39.22,464.52,154.28,28.92,771.12,117.87,161.09,167.86,63.32,183.11,273.51,75.28,182.96,350.72,102.84,32.4561,64.01
2024-05-17 04:00:00,189.87,420.21,177.29,184.7,92.479,471.91,177.46,204.79,39.29,467.72,154.64,28.64,770.0,119.64,162.67,167.64,63.03,182.19,272.38,77.85,184.95,356.27,103.89,33.4351,64.65
2024-05-20 04:00:00,191.04,425.34,178.46,183.54,94.78,468.84,174.95,195.58,38.82,462.94,151.27,28.53,783.18,118.67,161.14,167.31,62.57,180.31,267.87,77.54,186.61,362.75,103.66,33.4184,64.18
2024-05-21 04:00:00,192.35,429.04,179.54,183.15,95.386,464.63,186.6,199.52,39.65,470.41,151.24,28.56,803.17,117.85,159.97,168.35,62.91,181.08,265.87,77.72,184.78,359.07,104.38,33.272,65.15
2024-05-22 04:00:00,190.9,430.52,178.0,183.13,94.95,467.78,180.11,198.31,39.76,462.38,153.5,29.6,802.91,115.48,157.57,167.81,63.0,182.09,265.77,80.72,186.28,355.94,103.44,32.8661,65.25
2024-05-23 04:00:00,186.88,427.0,175.06,181.05,103.799,465.78,173.74,196.92,39.17,458.15,149.7,28.69,808.45,113.51,156.94,165.49,62.09,179.27,257.93,78.305,172.21,350.7,101.79,33.0251,64.84
2024-05-24 04:00:00,189.98,430.16,176.33,180.75,106.469,478.22,179.24,200.71,39.7,461.18,146.97,28.88,807.43,113.42,157.75,165.33,62.0,177.99,258.11,78.87,174.52,348.9,102.17,33.9414,65.38
2024-05-28 04:00:00,189.99,430.32,178.02,182.15,113.901,479.92,176.75,199.5,39.32,459.81,144.38,28.3,807.86,114.86,159.04,163.11,61.82,173.38,253.54,77.48,175.08,346.47,101.18,34.3473,65.04
2024-05-29 04:00:00,190.29,429.17,177.4,182.02,114.825,474.36,176.19,198.11,38.72,457.17,144.44,27.82,811.53,113.63,156.9,161.65,61.7,171.15,249.37,76.88,171.65,338.11,100.42,34.0042,64.92
2024-05-30 04:00:00,191.29,414.67,173.56,179.32,110.5,467.05,178.79,199.33,38.63,450.23,145.28,28.2,815.06,113.99,158.26,162.58,61.97,170.48,252.07,78.76,172.75,339.25,101.3,34.2343,64.89
2024-05-31 04:00:00,192.25,415.13,173.96,176.44,109.633,466.83,178.08,202.63,39.99,456.52,146.67,28.66,820.34,117.26,162.3,164.54,62.93,172.9,258.89,80.22,177.61,338.52,103.57,34.3766,65.76
2024-06-03 04:00:00,194.03,413.52,174.42,178.34,115.0,477.49,176.29,201.82,39.88,454.98,147.74,29.31,831.26,114.45,157.46,164.65,62.93,171.23,259.75,82.08,184.57,331.36,103.41,33.7364,65.82
2024-06-04 04:00:00,194.35,416.07,175.13,179.34,116.437,476.99,174.77,199.16,39.68,455.3,147.8,29.49,832.59,112.67,156.13,167.01,63.94,173.89,262.72,82.79,188.62,327.57,104.6,33.6151,66.6
2024-06-05 04:00:00,195.87,424.01,177.07,181.28,122.44,495.06,175.0,197.26,39.96,461.68,145.97,29.55,831.76,113.12,154.98,166.05,63.92,173.49,259.99,81.16,189.85,329.45,103.2,33.7322,67.09
2024-06-06 04:00:00,194.48,424.52,178.35,185.0,120.998,493.76,177.94,196.91,39.7,458.1,146.42,28.8,837.29,113.97,155.93,168.47,64.15,173.2,260.72,81.47,191.42,328.29,102.86,33.5774,67.15
2024-06-07 04:00:00,196.89,423.85,175.95,184.3,120.888,492.96,177.48,199.95,39.78,454.91,147.08,28.58,849.99,112.75,156.08,167.06,63.91,171.04,256.21,81.43,190.24,328.94,102.62,33.477,65.88
2024-06-10 04:00:00,193.12,427.87,176.63,187.06,121.79,502.6,173.79,199.61,39.67,453.55,147.13,28.07,865.0,113.08,156.74,167.35,63.59,165.9,253.81,81.6,190.12,329.61,102.52,33.4226,66.96
2024-06-11 04:00:00,207.15,432.68,178.19,187.23,120.91,507.47,170.66,194.36,38.86,444.27,146.76,28.03,865.82,112.17,156.49,167.48,63.55,165.07,254.28,79.89,185.5,327.31,102.36,33.3305,66.73
2024-06-12 04:00:00,213.07,441.06,179.56,186.89,125.2,508.84,177.29,191.53,39.41,448.7,145.41,27.66,867.3,110.93,154.22,165.18,62.88,163.83,254.48,79.38,182.67,328.73,101.32,33.6946,66.31
2024-06-13 04:00:00,214.24,441.58,176.74,183.83,129.61,504.1,182.47,193.66,39.26,446.35,145.45,27.65,883.33,110.04,152.84,166.41,62.99,163.33,253.7,80.24,180.7,326.36,101.26,33.5063,66.7
2024-06-14 04:00:00,212.49,442.57,178.37,183.66,131.88,504.16,178.01,193.78,39.24,446.46,145.54,27.53,878.45,109.11,152.57,166.79,62.55,163.81,253.58,79.65,177.27,321.47,102.36,33.3305,67.02
2024-06-17 04:00:00,216.67,448.37,178.78,184.06,130.98,506.63,187.44,194.98,39.51,450.18,145.95,26.98,885.01,108.36,153.19,167.5,62.62,166.14,253.51,81.33,178.39,322.4,100.8,33.6485,67.42
2024-06-18 04:00:00,214.29,446.34,176.45,182.81,135.58,499.49,184.86,197.0,39.99,457.43,145.65,27.41,891.46,109.38,153.33,168.56,62.63,166.48,250.79,80.2,174.99,325.14,100.03,33.7741,67.6
2024-06-20 04:00:00,209.68,445.7,177.71,186.1,130.78,501.7,181.57,198.67,39.99,458.05,147.78,27.74,885.99,111.74,156.64,167.67,62.18,166.68,253.8,79.72,176.3,329.13,100.1,33.4184,68.01
2024-06-21 04:00:00,207.49,449.78,180.26,189.08,126.57,494.78,183.01,196.3,39.49,450.18,148.75,27.74,883.88,110.76,155.28,168.26,62.77,167.28,259.39,79.91,176.56,327.84,99.84,33.4017,67.91
2024-06-24 04:00:00,208.14,447.67,180.79,185.57,118.11,498.91,182.58,198.88,40.02,462.09,149.12,28.36,890.11,114.05,159.31,168.45,63.97,168.08,260.38,79.73,179.1,330.0,101.51,33.9247,68.9
2024-06-25 04:00:00,209.07,450.95,185.58,186.34,126.09,510.6,187.35,198.07,39.38,457.38,147.19,27.99,904.61,114.37,158.46,166.85,63.84,167.35,257.38,79.28,175.1,327.4,100.2,33.6653,67.42
2024-06-26 04:00:00,213.25,452.16,185.37,193.61,126.4,513.12,196.37,197.43,39.0,455.86,146.82,27.42,901.26,114.41,155.95,167.45,64.05,166.74,257.83,79.15,178.5,326.73,99.95,33.4854,68.29
2024-06-27 04:00:00,214.1,452.85,186.86,197.85,123.99,519.56,197.42,199.17,39.25,445.96,145.8,27.8,909.04,114.9,156.32,166.62,63.91,166.26,258.17,79.235,182.51,327.46,100.59,33.4644,67.88
2024-06-28 04:00:00,210.62,446.95,183.42,193.25,123.54,504.22,197.88,202.26,39.77,452.32,146.16,27.98,905.38,115.12,156.42,164.92,63.65,164.93,254.84,77.85,182.01,333.1,100.23,33.6778,67.71
2024-07-01 04:00:00,216.75,456.73,184.49,197.2,124.3,504.68,209.86,205.45,40.01,463.66,146.44,28.22,914.37,114.96,156.52,162.72,63.28,162.89,249.99,77.13,186.7,329.08,99.35,33.1674,67.48
2024-07-02 04:00:00,220.27,459.28,186.61,200.0,122.67,509.5,231.26,208.83,40.93,465.61,146.03,27.83,906.71,114.18,156.75,163.9,63.15,163.58,247.79,76.83,185.42,327.76,99.81,33.205,68.07
2024-07-03 04:00:00,221.55,460.77,187.39,197.59,128.28,509.96,246.39,208.69,40.9,467.92,145.69,27.7,898.1,114.76,156.71,163.83,63.33,162.6,250.0,76.26,184.31,330.61,99.84,33.1339,68.24
2024-07-05 04:00:00,226.34,467.56,191.96,200.0,125.83,539.91,251.52,204.79,40.41,464.75,146.48,28.05,914.57,113.37,154.31,165.21,63.76,164.39,251.09,76.05,184.83,328.35,100.56,33.0502,70.04
2024-07-08 04:00:00,227.82,466.24,190.48,199.29,128.2,529.32,252.94,205.17,40.62,464.82,145.48,27.93,918.0,112.18,154.33,166.52,62.96,162.12,247.85,74.57,185.84,329.06,100.64,33.251,69.68
2024-07-09 04:00:00,228.68,459.54,190.44,199.34,131.38,530.0,262.33,207.63,41.42,472.83,147.05,27.72,932.5,110.94,152.98,165.66,62.69,161.9,245.82,72.75,183.24,326.06,100.94,32.8577,69.9
2024-07-10 04:00:00,232.98,466.25,192.66,199.79,134.91,534.69,263.26,207.8,41.74,478.89,149.43,28.35,939.78,111.92,155.13,166.8,62.83,163.59,250.49,72.51,183.73,328.48,102.83,33.2929,70.41
2024-07-11 04:00:00,227.57,454.7,187.3,195.05,127.4,512.7,241.03,207.45,41.81,479.23,149.7,28.66,934.14,113.25,155.26,165.54,63.1,163.95,254.8,73.3,183.91,331.13,104.46,33.7699,69.8
2024-07-12 04:00:00,230.54,453.55,186.78,194.49,129.24,498.87,248.23,204.94,41.59,479.88,149.88,28.92,948.4,113.27,155.59,166.61,63.7,166.38,253.9,74.83,182.31,335.59,105.39,33.841,69.24
2024-07-15 04:00:00,234.4,453.96,188.19,192.72,128.44,496.16,252.64,210.05,41.89,492.23,149.24,29.1,950.46,115.21,158.04,164.58,63.41,163.86,251.53,72.75,179.11,345.77,105.32,33.5565,69.61
2024-07-16 04:00:00,234.82,449.52,185.5,193.02,126.36,489.79,256.56,213.62,44.13,503.02,151.01,29.5,941.6,116.04,157.77,166.95,64.27,164.76,257.27,75.51,186.05,360.58,106.53,34.3975,69.99
2024-07-17 04:00:00,228.88,443.52,182.62,187.93,117.99,461.99,248.5,216.87,43.98,502.18,156.58,30.03,905.59,117.64,161.23,169.44,65.21,169.89,261.0,75.1,184.84,357.8,107.52,34.2803,71.03
2024-07-18 04:00:00,224.18,440.37,179.22,183.75,121.09,475.85,249.23,209.98,43.01,486.21,155.42,29.71,848.9,118.8,161.97,168.44,65.19,170.37,259.52,74.19,180.23,356.03,106.91,33.6192,70.82
2024-07-19 04:00:00,224.31,437.11,179.39,183.13,117.93,476.79,239.2,209.78,42.9,484.93,154.69,29.97,857.47,116.07,159.15,167.96,65.29,169.36,257.28,79.27,179.67,347.63,106.92,33.3222,70.75
2024-07-22 04:00:00,223.96,442.94,183.35,182.55,123.54,487.4,251.51,210.28,42.3,487.04,154.24,29.6,865.97,115.27,156.99,168.25,64.77,167.66,259.54,76.55,178.9,347.87,107.54,33.6067,70.38
2024-07-23 04:00:00,225.01,444.85,183.6,186.41,122.59,488.69,246.38,210.33,42.41,492.15,152.35,29.5,878.29,113.41,154.09,166.62,64.96,166.28,254.05,76.26,186.48,344.17,107.12,33.5481,70.65
2024-07-24 04:00:00,218.54,428.9,174.37,180.83,114.25,461.27,215.99,208.59,42.19,486.7,156.28,29.98,859.88,115.01,155.07,168.0,65.81,168.17,253.37,74.68,180.07,336.04,108.6,33.3013,70.6
2024-07-25 04:00:00,217.49,418.4,169.16,179.85,112.28,453.41,220.25,208.67,41.68,491.71,159.64,30.18,821.19,117.43,157.54,166.9,66.07,171.02,251.46,73.32,184.35,344.3,107.56,33.0669,70.02
2024-07-26 04:00:00,217.96,425.27,168.68,182.5,113.06,465.7,219.8,212.24,41.67,499.03,160.64,30.77,804.62,117.33,157.84,169.11,67.05,172.75,252.0,74.05,186.89,350.48,108.03,33.5481,69.78
2024-07-29 04:00:00,218.24,426.73,171.13,183.2,111.59,465.71,232.1,210.85,41.09,492.72,158.56,30.72,807.79,116.1,156.6,169.93,66.83,173.21,261.42,75.2,185.43,344.53,108.68,33.8536,69.62
2024-07-30 04:00:00,218.8,422.92,171.86,181.71,103.73,463.19,222.62,215.19,41.28,505.67,161.33,31.39,790.21,118.17,159.57,161.7,67.68,173.18,266.44,75.94,186.86,341.72,109.9,33.6444,69.19
2024-07-31 04:00:00,222.08,418.35,173.15,186.98,117.02,474.83,232.07,212.8,40.31,509.03,157.85,30.54,804.27,118.59,160.47,160.76,66.74,172.67,265.4,77.95,190.6,346.2,109.27,35.0209,68.64
2024-08-01 04:00:00,218.36,417.11,172.45,184.07,109.21,497.74,216.86,207.96,39.5,500.12,160.76,30.65,832.44,116.95,152.62,165.69,67.96,174.96,268.75,75.11,178.31,331.52,112.6,34.5858,69.79
2024-08-02 04:00:00,219.86,408.49,168.4,167.9,107.27,488.14,207.67,199.14,37.58,470.64,164.14,30.43,804.46,116.88,148.55,170.08,69.33,178.04,276.69,75.88,169.95,320.87,113.92,33.1046,68.46
2024-08-05 04:00:00,209.27,395.15,160.64,161.02,100.45,475.73,198.88,194.9,36.65,459.02,161.25,29.74,775.26,114.77,144.66,168.06,68.1,174.04,268.45,73.86,167.03,316.8,111.01,32.569,67.59
